filename,location,side,area_d,major_d,minor_d,circ_d,feret_d,minferet_d,ar_d,efd_0_d,efd_1_d,efd_2_d,efd_3_d,efd_4_d,efd_5_d,efd_6_d,efd_7_d,efd_8_d,efd_9_d,efd_10_d,efd_11_d,efd_12_d,efd_13_d,efd_14_d,efd_15_d,efd_16_d,efd_17_d,efd_18_d,efd_19_d,efd_20_d,efd_21_d,efd_22_d,efd_23_d,efd_24_d,colour_0_r_d,colour_0_g_d,colour_0_b_d,colour_1_r_d,colour_1_g_d,colour_1_b_d,percentage_0_d,percentage_1_d,area_v,major_v,minor_v,circ_v,feret_v,minferet_v,ar_v,efd_0_v,efd_1_v,efd_2_v,efd_3_v,efd_4_v,efd_5_v,efd_6_v,efd_7_v,efd_8_v,efd_9_v,efd_10_v,efd_11_v,efd_12_v,efd_13_v,efd_14_v,efd_15_v,efd_16_v,efd_17_v,efd_18_v,efd_19_v,efd_20_v,efd_21_v,efd_22_v,efd_23_v,efd_24_v,colour_0_r_v,colour_0_g_v,colour_0_b_v,colour_1_r_v,colour_1_g_v,colour_1_b_v,percentage_0_v,percentage_1_v,species
CAM046028,0,0,69.24990923,15.56465451,6.89412927,0.474715896,16.38553637,6.538216711,2.257667923,-0.427055495,-0.051989462,0.057623099,-0.0616272,-0.072576284,0.048425495,0.000832183,-0.005941777,-0.045117769,-0.03194146,0.034307413,0.003216758,0.012106892,0.002470988,-0.005961016,0.007865964,6.06E-06,-0.01767367,0.015249798,0.004602612,0.004377329,-0.001535853,-0.007715347,-0.001417271,-0.00152076,0.574014453,0.416544727,0.209179183,0.725447323,0.598701789,0.370568518,0.452256827,0.547743173,69.67879354,16.53319573,6.151899638,0.404521871,16.34630636,6.718135567,2.687494384,-0.442465123,-0.007662939,-0.116058228,0.031511724,-0.08374906,0.037536216,0.040111755,0.021454989,-0.069520865,-0.035394965,-0.059436261,-0.00539278,0.01555799,0.0021659,0.01398066,-0.006191773,-0.002505501,-0.014698973,-0.014158654,-0.002981653,0.005891698,-0.006727939,0.00858181,0.001942248,0.000955102,0.737280947,0.65036284,0.458942904,0.5402022,0.418810374,0.234197489,0.666879396,0.333120604,0
CAM046031,0,0,82.63100574,19.7495475,6.843974759,0.332789864,19.11514511,7.427620827,2.885683859,-0.33961843,-0.00301383,0.057820542,0.037901468,0.079625584,0.031750349,-0.023537248,-0.00012219,-0.130882664,0.036268191,0.014675572,-0.022229152,-0.024895358,0.022858992,-0.024261794,-0.005645654,-0.015453275,0.033472588,-0.005720825,0.008680654,-0.017577669,0.010437703,-0.000470967,0.005712124,0.001746119,0.622771909,0.474301678,0.250778149,0.764037991,0.636488488,0.419847189,0.28482467,0.71517533,84.40076972,19.65018142,6.986168035,0.335842976,19.2420382,7.503224332,2.812726708,-0.336038571,0.035417118,0.061522803,0.031799429,-0.078296735,0.042730215,0.032564467,0.014842661,-0.14299434,-0.030984429,-0.003446844,-0.030483159,0.010674108,0.027290281,0.04034945,0.000642186,-0.022086143,-0.032414536,-0.013011834,0.007379968,0.018564421,0.010873601,0.006484472,-0.009172132,-0.00067426,0.497261437,0.366158743,0.207822598,0.780705137,0.683138827,0.499506903,0.255019348,0.744980652,0
CAM046034,0,0,101.3213942,17.81264625,8.516574935,0.335256618,19.63413229,8.071969742,2.091526979,-0.424677156,-0.188299903,-0.089990312,0.038371218,-0.009577637,-0.067569931,0.007849643,0.031828664,0.036394625,-0.083309843,-0.037178234,-0.040285609,0.065407401,-0.040438829,0.017645331,0.027908316,0.007761716,-0.025737733,-0.024527379,-0.007523452,0.015111878,-0.01186068,0.005777406,0.023036263,-0.004803761,0.59222497,0.434979429,0.239426468,0.711175767,0.574490167,0.35120413,0.480274071,0.519725929,102.7226041,18.69535718,7.908846255,0.345321493,19.71327765,8.112187334,2.363853914,-0.424161184,-0.18674444,0.061421016,-0.059441657,0.00040115,-0.023988155,0.03581781,-0.00336249,0.023627861,-0.093866123,0.040650335,0.035295626,0.066945,-0.023001849,0.015343099,-0.003621106,-0.003521151,-0.034152339,0.015741758,-0.000559737,0.027506136,0.004639294,0.01220844,-0.01195737,-0.003651553,0.784077759,0.684817081,0.487976539,0.612392754,0.496169188,0.305945618,0.577156158,0.422843842,0
CAM046035,0,0,79.3011076,16.99796739,6.515154833,0.452697878,17.16230435,7.107103123,2.608989014,-0.421625978,-0.043504262,-0.049673543,0.011657482,-0.059684748,0.059501612,0.015522591,0.00844749,-0.04893824,-0.017588692,-0.024906336,-0.005952539,0.030748897,0.014564727,0.004876199,-0.001381517,-0.018997409,-0.012414236,-0.015500614,-0.008697136,1.10E-05,-0.006978591,-0.003667379,0.00329291,-0.019470875,0.709258657,0.59680172,0.377753376,0.580364724,0.436341178,0.242248812,0.682715875,0.317284125,80.30794109,17.32736128,6.554033044,0.461565546,17.25252056,7.217393381,2.643770815,-0.423080166,-0.051911461,0.03107796,-0.026247973,-0.061743327,0.063493649,-0.003201182,-0.003631501,-0.044813076,-0.016281059,0.013962166,0.00145453,0.028393143,0.013395669,-0.000204973,0.006603902,-0.0199286,-0.01006408,0.014881979,0.002309461,-0.003413033,-0.003112191,0.005300876,-0.004712796,-0.019777744,0.525722696,0.413388891,0.251778927,0.733548326,0.649163732,0.459771741,0.317353564,0.682646436,0
CAM046038,0,0,82.43663453,16.2686123,7.091447675,0.44407562,16.68757807,7.543100977,2.29411723,-0.488077392,0.132882284,-0.06065336,0.053038853,0.038766221,0.034704834,0.030728584,0.016505624,-0.019111225,0.043577128,-0.025087619,-0.002967018,-0.024006063,0.007869706,-0.012311782,-0.000660655,-0.00666457,0.017494437,0.00413407,0.01158915,-0.00528905,0.003298776,-0.012017082,-0.007489168,-0.002141318,0.771852664,0.588726022,0.33938913,0.678782415,0.468614404,0.224182143,0.542191672,0.457808328,80.40301397,16.29146511,7.041348048,0.429376258,16.67791109,7.279040677,2.313685533,-0.484848442,-0.141031445,-0.081014992,0.023818144,-0.048248121,0.03092728,-0.026401352,-0.015624888,-0.02895656,-0.042744084,-0.030320702,-0.003962435,0.01962974,0.01121739,0.015244948,0.004089909,-0.009210462,-0.011339308,0.005984557,0.009070882,0.00450029,0.002242193,0.0162593,0.007948365,-0.001973233,0.75637383,0.631193664,0.426506279,0.52364695,0.369831947,0.197446519,0.70077451,0.29922549,0
CAM046039,0,0,83.2446366,15.62424506,7.583534923,0.426334005,16.53143289,7.578935872,2.060285239,-0.493399898,-0.147956809,-0.089081085,0.064385187,-0.003871229,0.013745236,0.001343587,-0.007004326,0.002363289,-0.058956415,-0.006462633,-0.006842507,0.041161366,-0.011211206,0.038817074,0.007683236,-0.000135799,-0.024720083,0.021861614,0.022701557,0.014248809,-0.009258843,0.03054919,0.021844079,0.002795735,0.791261305,0.642861224,0.396116439,0.679072335,0.52924737,0.286891224,0.74286964,0.25713036,82.62818877,15.40313752,8.276231619,0.479142881,16.44172895,7.540411487,1.861129343,-0.502688298,-0.11191677,0.093461401,-0.054286767,-0.037191286,0.042548273,0.016755394,0.010371059,-0.02140687,-0.033293754,0.026971399,0.019250658,0.025136877,0.002204727,-0.018568416,0.007763882,-0.008192627,-0.015365792,-0.005649578,-0.008368536,0.008877317,-0.005105418,-0.019912332,-0.014805329,0.002152392,0.775007712,0.684388498,0.495558235,0.577430678,0.455372157,0.272083571,0.781195074,0.218804926,0
CAM046040,0,0,81.76173448,15.3764283,7.788966208,0.41650459,16.30857979,7.927687826,1.974129542,-0.520894864,-0.186735373,0.112918915,-0.022719122,-0.039184494,0.022412322,0.045129734,0.055294299,-0.011656727,-0.025199501,0.044180499,0.030852677,0.018771346,0.028813182,-0.026456382,0.009574091,-0.02839344,0.00515418,-0.020872277,-0.019731756,-0.011974866,-0.005039529,-0.036391926,-0.020220636,-0.005177755,0.600676217,0.429843729,0.214322147,0.72960812,0.580568732,0.350192726,0.364915808,0.635084192,82.47302044,15.85945443,7.604357033,0.450817712,16.3040882,7.990621933,2.085574673,-0.516521759,-0.129494719,-0.073767972,0.05697377,-0.063583239,0.022605402,-0.013307447,-0.01555398,-0.021978957,-0.041966683,-0.033591296,-0.00925843,0.031367472,0.005484192,0.014943922,-0.007488972,-0.007268572,-0.004327848,-0.000134741,0.010170279,0.000319853,0.000846042,0.01990472,0.012210026,-0.002666361,0.771953021,0.659059658,0.451594294,0.535496913,0.390095218,0.204540349,0.69017728,0.30982272,0
CAM046043,0,0,87.19027833,16.90548757,7.510184414,0.498242604,17.17493827,7.530026029,2.251008316,-0.48893795,-0.060116324,-0.074691293,0.052684519,-0.066314721,0.052023057,-0.011345194,0.006529356,-0.050032476,-0.02318167,-0.033690013,-0.005111661,0.021249883,0.000575853,0.00217135,-0.007893716,-0.014366382,-0.006375023,-0.007435291,0.006070503,0.005658216,-0.006792759,0.009091722,0.002823716,0.000353721,0.811162218,0.724816805,0.532022314,0.704947545,0.605704331,0.363772845,0.810323583,0.189676417,86.54472177,16.39168156,8.082305428,0.527071101,16.89293386,7.480088092,2.028094793,-0.487239822,-0.044687541,0.077923238,-0.044437823,-0.071216139,0.055011515,-0.00134516,-0.009078296,-0.056132472,-0.025755278,0.031079709,0.00599377,0.021500109,-0.003136332,0.000846572,0.012224938,-0.011044601,-0.004206593,0.012509632,0.001162759,0.003691364,-0.005950244,-0.007087319,-0.003609022,-0.000949759,0.80743788,0.739040643,0.571269677,0.667425183,0.58471384,0.385175582,0.772351277,0.227648723,1
CAM046044,0,0,84.63997777,16.82804723,7.203871464,0.341903379,17.76301142,7.62489944,2.335972721,-0.477476013,-0.133239589,-0.145493729,0.025910033,-0.039055521,0.027736047,0.049960391,0.008505406,-0.015717209,-0.084017446,-0.007236568,0.007806222,0.048938199,0.000884142,0.031601236,0.003190771,0.016728707,0.003597405,0.031981102,0.017126188,-0.009401665,-0.005607065,0.0484022,0.029956434,0.002144778,0.689648908,0.551863323,0.311230852,0.778268184,0.658326671,0.429949179,0.358131201,0.641868799,84.73927611,16.92625876,7.190140602,0.397228641,17.75607191,7.527810734,2.354092875,-0.461261986,-0.110350436,0.098595906,-0.04641359,-0.051233679,0.041189997,0.00376104,0.001229066,-0.014745414,-0.057000687,0.01929315,0.006754547,0.031860201,-0.008950305,-0.016852538,0.002953332,0.015265977,-0.018716484,-0.005815241,-0.004221296,0.003018336,-0.005387225,-0.029509647,-0.020752446,0.007287418,0.495185192,0.368134768,0.205943142,0.764340011,0.664731454,0.467652953,0.167408318,0.832591682,0
CAM046045,0,0,85.59563624,16.93480476,8.162424495,0.378965693,18.38741386,7.494443398,2.074727279,-0.459243791,-0.185836913,0.095792527,-0.041466186,-0.038768166,-0.00027296,0.019973394,0.006079876,-0.012925652,-0.06854947,0.025729147,-0.000433203,0.026499306,-0.017722491,-0.021571367,-0.003722841,0.002085902,-0.03188135,0.001074069,-0.016148024,0.004809528,-0.012662631,-0.011075948,-0.011913361,0.00555037,0.764118902,0.664938054,0.458219512,0.652816082,0.550873858,0.322151965,0.771266706,0.228733294,85.65361896,17.48256862,7.181959614,0.372591692,18.37353114,7.494882403,2.434233769,-0.451962414,-0.163223479,-0.076691713,0.043107698,-0.045768696,-0.00351706,-0.026178972,-0.002366704,-0.017480859,-0.06466385,-0.033065757,-0.000702175,0.026494005,-0.017468871,0.01792673,0.002695995,0.003280304,-0.032027279,-0.001480207,0.014364669,0.008837869,-0.014949508,0.016110778,0.012299915,0.007148111,0.77829605,0.694399889,0.494964622,0.61416198,0.498286348,0.289210475,0.771766098,0.228233902,0
CAM046046,0,0,80.21662418,16.45103009,7.012803857,0.455148333,16.74272891,7.227676691,2.345856297,-0.482988759,-0.08122054,-0.08067731,0.049350841,-0.06633016,0.053544844,-0.018863193,-0.007327436,-0.035150289,-0.034189972,-0.029411243,-0.003606509,0.016529075,-0.00481773,0.002345788,-0.00640234,0.000739502,-0.014161149,-0.014477252,0.001200755,0.005415497,-0.000559236,0.009337081,0.002945363,0.005035127,0.758723793,0.625655041,0.397081796,0.620585071,0.451871156,0.237094949,0.604425793,0.395574207,79.85182603,16.4554565,6.981321071,0.465262582,16.75894322,7.234618038,2.357069147,-0.478205713,-0.082534466,0.066113041,-0.048374327,-0.069662707,0.048575704,0.025854783,0.007980666,-0.037223132,-0.031830154,0.035198901,0.00585588,0.014557489,0.000327728,-0.002554499,0.010150956,-2.36E-06,-0.016995533,0.00949695,0.001488191,0.00486484,-0.004215358,-0.008592612,7.73E-08,0.005238481,0.760010737,0.64950974,0.432463315,0.515229262,0.378127076,0.204855009,0.716882266,0.283117734,0
CAM046047,0,0,83.56577165,16.3292106,7.581506208,0.471176487,16.91992654,7.726379635,2.153821437,-0.508119112,-0.082688523,-0.103415825,0.046494757,-0.071919092,0.067199002,-0.011658707,-0.002549887,-0.047623926,-0.020581391,-0.026253693,-0.009372614,0.017159755,-0.005163289,0.012955855,-0.014637545,-0.002793737,-0.019961593,-0.010757403,-0.005230718,0.006064003,-0.00414019,0.009458074,-0.002558299,0.00071263,0.728680553,0.626917998,0.402479118,0.606824401,0.475339586,0.276426329,0.616920029,0.383079971,84.32471142,16.54468429,7.272876898,0.497645864,16.95950453,7.668125615,2.274847288,-0.486279779,-0.059457914,0.066022057,-0.062575457,-0.067521232,0.056619834,0.012319916,-0.000796766,-0.043638832,-0.027885495,0.029814659,0.006545729,0.017489012,0.002846249,-0.004109968,0.01775886,-0.003595721,-0.015688695,0.009180301,0.006503778,0.002289689,-0.003558121,-0.009198784,0.000419632,-0.00408201,0.553175405,0.425675129,0.241320812,0.75246233,0.662307621,0.447760576,0.283830394,0.716169606,0
CAM046048,0,0,74.21717358,16.12086386,6.736965288,0.433304534,16.6714774,7.156748908,2.392896975,-0.454256016,-0.085808029,-0.070631863,0.051668748,-0.068774055,0.045490285,-0.021555478,0.004144462,-0.032242721,-0.036908554,-0.032417781,-0.008172269,0.023104129,-0.00537062,-0.002038553,-0.014124369,-4.89E-05,-0.012306196,-0.016970645,-0.004075427,0.002491871,0.000646786,0.011435035,0.00275025,-0.004768338,0.762420449,0.650447363,0.436133468,0.639862955,0.505199172,0.279051296,0.624198174,0.375801826,74.38032333,15.71518152,7.283210256,0.461101924,16.6870013,7.138831802,2.157727289,-0.453935825,-0.079038368,0.077390528,-0.043181349,-0.070586953,0.043579864,0.01460709,-0.00298716,-0.03401349,-0.036993337,0.033158142,0.013449152,0.022944196,-0.009711649,-0.002276615,0.018197266,7.11E-05,-0.01632107,0.0171125,0.008574871,0.001726378,-0.005267838,-0.010278102,-0.000174926,-0.003981956,0.763914875,0.66349767,0.45651066,0.510016011,0.367392653,0.197188417,0.75862848,0.24137152,0
CAM046049,0,0,81.5096153,17.01634353,6.942195553,0.437146494,17.4134165,7.33620822,2.451147249,-0.459404288,-0.116689821,-0.060642499,0.022852494,-0.067981772,0.039145255,-0.031504815,-0.022769945,-0.030154759,-0.042504701,-0.030384654,-0.02426347,0.0149462,0.004110633,0.002545781,-0.014680841,-0.008329707,-0.015939551,-0.003220138,-0.002093011,-0.003928838,0.00556885,0.012480106,0.004550857,-0.003929728,0.663623929,0.55739844,0.314268317,0.783323929,0.688735276,0.489348586,0.166729681,0.833270319,82.75049239,16.77528474,7.025825859,0.4270267,17.4855649,7.387017253,2.387660196,-0.447419055,-0.088821996,0.060317224,-0.020996877,-0.072111548,0.025971367,0.020898408,0.014060262,-0.031527777,-0.033443325,0.041626373,0.02834417,0.016892568,-0.002247789,-0.005540006,0.01405958,-0.008598716,-0.010284621,0.008977847,0.003375891,-0.002784108,0.001790492,-0.017625193,-0.005395199,-0.003537312,0.775514432,0.683662992,0.48670249,0.626428775,0.498578687,0.285762773,0.736705305,0.263294695,0
CAM046050,0,0,82.46902973,16.7958536,7.317586674,0.514748236,16.88125701,7.336259971,2.295272245,-0.480975094,-0.076912867,-0.039047368,0.065482002,-0.060421443,0.052804826,-0.02819875,-0.006007689,-0.039641039,-0.029380073,-0.031732392,-0.011600627,0.01874702,0.007533815,-0.007257901,-0.015886275,-0.014069037,-0.013948143,-0.010596336,0.002348412,0.003977997,-0.000791591,0.006448614,0.000919389,-0.001864539,0.762442141,0.616565359,0.375792678,0.679968576,0.508640798,0.263596327,0.67587453,0.32412547,82.60307075,16.24766786,7.403857353,0.511220158,17.00086836,7.331461525,2.194486885,-0.474996665,-0.070377477,0.057720282,-0.060479821,-0.05514064,0.047308616,0.01863745,0.001862745,-0.037552232,-0.030874779,0.036795746,0.014442677,0.023815288,0.002521903,0.003444089,0.01493717,-0.013159113,-0.012283524,0.012347997,-0.001314379,0.004582289,-0.002803085,-0.008361632,-0.003807255,-0.002711164,0.590618374,0.463108349,0.27341378,0.784974891,0.688549469,0.503480013,0.211682423,0.788317577,0
CAM046051,0,0,82.62232007,15.55425437,7.332300154,0.490439862,16.24142244,7.503186011,2.121333557,-0.534030515,-0.079530447,-0.094280581,0.020306867,-0.044197532,0.052359163,-0.02133869,0.008381076,-0.037307515,-0.041129877,-0.024219037,-0.036761409,0.02425562,-0.00101379,-0.011413042,-0.001253174,-0.002928152,-0.014458776,-0.000888199,-0.007582436,0.002980714,-0.000569847,0.003028016,0.007398793,0.00890981,0.78077309,0.698236187,0.500075015,0.668823145,0.577726572,0.341699214,0.810081772,0.189918228,82.39391042,15.52482741,7.254796332,0.489867381,16.28956846,7.501285198,2.139939799,-0.535255095,0.073441792,-0.103471929,0.017465921,0.047256778,0.055046568,0.023675018,-0.013991202,-0.041818457,0.032503689,-0.030404317,-0.036685811,-0.020553978,-0.000966959,0.004856778,-0.002549537,-0.005907187,0.020351955,-0.006429286,-0.006118625,-0.003828565,0.003029837,0.000674208,-0.004908773,0.008338455,0.777575648,0.708423126,0.528796647,0.651221171,0.574605898,0.361471839,0.783093743,0.216906257,2
CAM046054,0,0,82.91575487,16.95027405,7.12687482,0.426202898,17.3311507,7.506890423,2.378360007,-0.453286231,-0.122840278,-0.066425776,0.031469888,-0.051036367,0.035716226,-0.02723914,-0.017508462,-0.021090657,-0.047659709,-0.030573593,-0.024876056,0.029643517,0.007023579,0.002718958,-0.012062194,-0.008133803,-0.014684404,0.001159033,-0.002283832,0.005070524,0.000112675,0.013387481,0.00749241,-0.00287481,0.594305968,0.466765592,0.253053945,0.738918127,0.622701376,0.408487475,0.256850819,0.743149181,82.98101477,16.3942115,7.681083887,0.452495233,17.39983598,7.412599721,2.134361731,-0.443072616,-0.093903723,0.068145024,-0.035734328,-0.059176918,0.033830793,0.01735796,0.006118817,-0.027181974,-0.040244387,0.034037161,0.023758583,0.026433194,0.001480656,-0.001259764,0.011691687,-0.007233158,-0.010812464,0.006111426,0.007420182,0.002653205,-0.002955038,-0.011456527,-0.007055599,-0.004362104,0.75699097,0.656023385,0.455962689,0.485167017,0.357655823,0.202426536,0.745847896,0.254152104,0
CAM046057,0,0,91.55870093,17.69971131,7.15787754,0.493437487,17.98285277,7.431140421,2.472759727,-0.462988665,-0.057083101,-0.057865061,0.050798357,-0.058191374,0.051553698,-0.007086755,-0.00073414,-0.040799495,-0.0360215,-0.030680416,-0.012972557,0.006837124,-0.000726366,-0.001528966,-0.013326033,-0.008345595,-0.016496478,-0.016783434,-0.003695231,-0.001311847,0.000651873,0.006973729,0.001953891,0.000403071,0.569882535,0.419511791,0.22422063,0.739870914,0.612999174,0.391714914,0.333818045,0.666181955,91.30611225,17.61584097,7.166864592,0.495411651,18.03475881,7.382702672,2.457956439,-0.457972021,-0.047020353,0.045807321,-0.055404007,-0.057689938,0.059288715,0.008810344,-0.001232054,-0.040723685,-0.030469126,0.02597623,0.01043847,0.007879958,0.001526304,0.004817759,0.013475086,-0.007828683,-0.015537369,0.016420543,0.003517064,0.000167816,0.001060998,-0.006074563,-0.001711642,0.001373137,0.750387723,0.662520117,0.473648619,0.55289183,0.440333572,0.266282605,0.693980515,0.306019485,0
CAM046059,0,0,90.58003718,18.38807285,7.243196018,0.402246122,18.49505458,7.712798339,2.5386684,-0.438755167,-0.100274613,-0.084766438,0.010851551,-0.085735481,0.050210291,-0.01470915,-0.004039409,-0.051780019,-0.045456636,-0.032071867,-0.014833549,0.028527468,0.003548736,0.00902818,-0.004950901,-0.006874333,-0.0211538,-0.001076664,-0.009537543,0.017270873,-0.004860774,0.009918755,0.008592571,-0.008219815,0.72014299,0.569524261,0.334560461,0.570007096,0.400335158,0.200519427,0.569734177,0.430265823,90.88755685,18.5106713,7.203674411,0.426186914,18.60602192,7.839683979,2.569615205,-0.43783497,-0.08971793,0.085336775,-0.016571318,-0.092755679,0.057341807,0.015992212,-0.004061379,-0.05857509,-0.041768428,0.034994297,0.009317682,0.025681465,0.00678032,-0.004779694,0.0041338,-0.009377424,-0.019707724,0.001260092,0.008362119,0.015518892,-0.006271853,-0.011827467,-0.008437734,-0.007784259,0.538502004,0.398973841,0.225641818,0.770586285,0.659842759,0.453028053,0.322064304,0.677935696,1
CAM046061,0,0,94.88507786,16.99500499,7.752676132,0.51850423,17.00467893,7.883082915,2.192146905,-0.517541163,-0.069550039,-0.077096958,0.014530769,-0.065665419,0.043901655,-0.015385283,-0.000407338,-0.062533114,-0.022673684,-0.031967602,-0.024892126,0.01617289,-0.002341369,0.006651414,-0.001255987,-0.013699222,-0.012075628,-0.00807242,-0.004141782,0.009673899,-0.002630612,0.006748005,0.0045734,0.000762596,0.687113948,0.500625933,0.27495575,0.551941369,0.335746636,0.154973425,0.548498294,0.451501706,94.97287355,17.56982324,7.624076839,0.526365822,17.00795038,7.937328183,2.304518122,-0.524013329,0.076760112,-0.055748604,0.026965402,0.065143371,0.054122829,0.028600682,0.006996146,-0.063994704,0.024346571,-0.025364392,-0.018886602,-0.014770505,0.002681573,0.000354657,0.004328105,-0.01674658,0.015068458,-0.005570016,-0.000997007,-0.010288331,-0.002291993,-0.002281761,-0.003077052,0.000443697,0.481745308,0.351914097,0.197534283,0.743661366,0.623556286,0.419545611,0.280721866,0.719278134,0
CAM046066,0,0,77.61350536,16.56636536,6.421810761,0.295310121,17.24613789,6.918720159,2.579703137,-0.479397034,-0.332412633,-0.314476916,-0.074932343,0.047596007,0.067405608,-0.128784185,-0.107843605,0.016332112,0.045505181,-0.05228055,-0.064146911,0.018973326,0.06461961,0.080302914,-0.010096007,-0.025286673,0.003449713,0.031742879,0.000192975,-0.011323569,-0.008582128,0.022046749,-0.006282224,-0.015685776,0.597624093,0.416412239,0.206916075,0.744732767,0.5707411,0.328011511,0.43440629,0.56559371,78.20272244,16.41774407,6.650109403,0.349962014,17.29910104,6.942236767,2.46879308,-0.467579375,-0.228096865,0.165938144,0.030309627,-0.01755355,0.035211523,0.082055563,0.067228979,-0.014171695,-0.005404147,0.051689231,0.042915172,0.010740366,0.0485232,-0.04006354,0.010388182,-0.025617211,0.005467296,-0.033330605,-0.011176056,-0.014318873,-0.003702238,-0.03893767,-0.0093865,-0.008435184,0.489640291,0.388999063,0.237833613,0.76179664,0.66548727,0.475111631,0.286590401,0.713409599,0
CAM046068,0,0,84.80430126,17.34525074,6.970031545,0.486740169,17.57360078,7.371269213,2.48854695,-0.456538638,-0.063487747,-0.045249677,0.05158577,-0.074745321,0.057817459,-0.017335948,0.006976214,-0.04573534,-0.033153214,-0.029904966,0.001773781,0.016111427,0.003918287,-0.007608351,-0.011943925,0.00087393,-0.013824027,-0.015694461,-0.00061553,0.007989807,0.00014121,0.006074277,-0.000739608,0.00382787,0.744629099,0.630380284,0.427879837,0.589632169,0.46354472,0.260080286,0.674692823,0.325307177,83.8751693,17.51010176,6.761300621,0.492802345,17.70402502,7.239123731,2.589753472,-0.439021566,0.049577091,-0.033036282,0.058040404,0.069906386,0.058305151,0.013788938,-0.011145294,-0.043281771,0.030158112,-0.031242204,0.003096922,-0.018614262,0.008954621,0.010357904,0.016405406,0.001109363,0.012685109,-0.015815315,-0.002741605,-0.005266721,-0.001313006,-0.002861081,0.003392813,0.001902009,0.753463517,0.651060397,0.459814689,0.498797616,0.374290523,0.209122749,0.747560215,0.252439785,0
CAM046069,0,0,83.85638948,16.71366283,7.810550079,0.372090552,17.69893262,7.832413669,2.139882936,-0.518153753,-0.269147834,-0.152735087,0.088690668,0.036611569,-0.051085085,-0.084213141,-0.007921009,0.017097297,-0.073959596,-0.101299087,-0.006820712,0.059427356,0.000938095,-0.01661855,0.016219142,0.004137769,-0.003759474,-0.008998731,0.02567007,0.01795319,-0.001288148,0.025220026,0.02517103,0.002125222,0.595032819,0.38489698,0.176575826,0.715748529,0.522654363,0.280605449,0.438686306,0.561313694,84.55499906,16.54555714,8.012784219,0.375628177,17.75236972,7.899322254,2.064894884,-0.518024232,-0.24339447,0.167247924,-0.092456107,0.04597479,-0.035280294,0.093244871,0.006256638,0.021127584,-0.051650505,0.109438521,0.016852928,0.063811909,0.00756605,0.016162208,-0.013027358,0.007050076,0.004249091,0.01094805,-0.017258417,0.025240969,-0.006210699,-0.025896613,-0.021950881,0.008053674,0.769442739,0.671303382,0.479580478,0.546468582,0.417507967,0.243898474,0.68863191,0.31136809,0
CAM046070,0,0,75.10569416,15.88673894,7.149770611,0.47930103,16.63461534,7.07788565,2.221992817,-0.452400253,-0.070894422,-0.022172248,0.073316466,-0.086343175,0.049032712,0.019909663,0.014299601,-0.031730119,-0.028580313,-0.003465851,0.005270699,0.016584774,0.01339415,0.014243259,-0.004960151,0.004856325,0.002606806,-0.003512721,0.001295622,-0.00075722,0.019114579,0.009429151,0.005845321,0.001148731,0.596992676,0.421388445,0.21940437,0.725263755,0.579128477,0.353870586,0.485635256,0.514364744,74.27398255,16.14621355,6.644812127,0.477698767,16.56631412,7.081244025,2.429897677,-0.449915345,-0.065913163,0.013024232,-0.076013796,-0.087575046,0.052844181,-0.009110103,-0.013811758,-0.034002273,-0.029855039,0.002155067,-0.004152722,0.01500132,0.015550811,-0.010763287,0.006940791,0.003823207,0.00185395,0.000937917,-0.001441868,-0.000587377,0.018978475,-0.008254022,-0.005866311,0.001330322,0.563256149,0.455176861,0.28079997,0.741888061,0.650950846,0.460379326,0.346779719,0.653220281,0
CAM046071,0,0,84.9796579,18.38138629,6.756369677,0.506661874,17.5275623,7.321937143,2.720601028,-0.424820987,-0.03782234,-0.039362695,0.022274447,-0.093488052,0.066529831,-0.003685821,0.032548676,-0.071208149,-0.025497394,-0.020332419,-0.00662559,0.01397322,0.008919547,-0.002467753,0.006172783,-0.016348982,-0.014946835,-0.008621717,-0.006960538,0.01895351,0.001884744,0.000377596,7.70E-05,-0.013179469,0.660629757,0.473833071,0.259326636,0.782769108,0.6559942,0.442831726,0.5792323,0.4207677,84.41461985,18.05578797,6.796107513,0.505879925,17.51262266,7.250779945,2.656783745,-0.425108079,-0.026973746,0.037541556,-0.023383452,-0.094234338,0.069489941,0.001582684,-0.03671175,-0.073712092,-0.020825144,0.019633074,0.00854329,0.013689974,0.009439994,0.002211853,-0.005656266,-0.017873156,-0.013013959,0.011391695,0.009628007,0.018846097,0.001104658,0.000536977,0.002301571,-0.011527208,0.777660655,0.67221818,0.485560484,0.527128196,0.407344628,0.251705825,0.620547603,0.379452397,0
